timestamp,value,dayofweek,month,day,quarter,dayofyear,weekend,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30
2022-02-23,195.9554377771704,2,2,23,1,54,0,192.26371884525275,189.4805204989447,187.9155822120069,187.07665252828176,185.5327725210637,182.55657486272307,178.60877154529726,188.6830370350633,4.4153564975207455,181.39972195991558,8.260188356338835,180.36353893699578,6.626293502980809
2022-02-24,199.3529560390583,3,2,24,1,55,0,195.9554377771704,192.26371884525275,189.4805204989447,187.9155822120069,187.07665252828176,185.5327725210637,182.55657486272307,191.0825200602541,5.049475868619675,183.26950635819188,9.168266890726079,181.01519713242607,7.47609856646029
2022-02-25,201.1581170950426,4,2,25,1,56,0,199.3529560390583,195.9554377771704,192.26371884525275,189.4805204989447,187.9155822120069,187.07665252828176,185.5327725210637,193.31471214225107,5.609848879557113,185.22792491800683,9.877101300220684,181.63276000032758,8.330570178740967
2022-02-26,201.0749454358793,5,2,26,1,57,1,201.1581170950426,199.3529560390583,195.9554377771704,192.26371884525275,189.4805204989447,187.9155822120069,187.07665252828176,195.31446827190786,5.50964438789242,187.21683700292436,10.076797336964319,182.16402072403017,9.039767422026106
2022-02-27,199.8979431898748,6,2,27,1,58,1,201.0749454358793,201.1581170950426,199.3529560390583,195.9554377771704,192.26371884525275,189.4805204989447,187.9155822120069,197.026234125889,4.61683186305732,189.17606452670654,9.646077641205105,182.6274136007247,9.582975576290648
2022-02-28,198.8886612919121,0,2,28,1,59,0,199.8979431898748,201.0749454358793,201.1581170950426,199.3529560390583,195.9554377771704,192.26371884525275,189.4805204989447,198.37025423917004,3.2087621981330314,191.04765612600045,8.695681565243536,183.08755737261657,10.026187927589751
2022-03-01,199.118071983865,1,3,1,1,60,0,198.8886612919121,199.8979431898748,201.0749454358793,201.1581170950426,199.3529560390583,195.9554377771704,192.26371884525275,199.34944754468606,1.7480774782670507,192.77719470188376,7.573467420154479,183.62603628313548,10.444388296110423
2022-03-02,200.03283263913207,2,3,2,1,61,0,199.118071983865,198.8886612919121,199.8979431898748,201.0749454358793,201.1581170950426,199.3529560390583,195.9554377771704,199.9319325249663,0.9043727881521126,194.30748478001482,6.59114413402267,184.2531742737351,10.851760960458394
2022-03-03,200.63909442972064,3,3,3,1,62,0,200.03283263913207,199.118071983865,198.8886612919121,199.8979431898748,201.0749454358793,201.1581170950426,199.3529560390583,200.1156665807752,0.8977655229469378,195.59909332051464,5.84025297862531,184.91760429522907,11.230706142799072
2022-03-04,199.7323848263307,4,3,4,1,63,0,200.63909442972064,200.03283263913207,199.118071983865,198.8886612919121,199.8979431898748,201.0749454358793,201.1581170950426,199.91199054238783,0.7752109318818831,196.61335134231942,5.149775399537743,185.54663167491438,11.520431692268561
2022-03-05,197.2688315593924,5,3,5,1,64,1,199.7323848263307,200.63909442972064,200.03283263913207,199.118071983865,198.8886612919121,199.8979431898748,201.0749454358793,199.36825998860397,1.0931633647907268,197.3413641302559,4.357340579436116,186.0877179422465,11.6813632639827
2022-03-06,194.159890164432,6,3,6,1,65,1,197.2688315593924,199.7323848263307,200.63909442972064,200.03283263913207,199.118071983865,198.8886612919121,199.8979431898748,198.54853812782645,2.2103160136469975,197.78738612685768,3.5660227053086038,186.5667243809573,11.708801088591159
2022-03-07,191.545049509766,0,3,7,1,66,0,194.159890164432,197.2688315593924,199.7323848263307,200.63909442972064,200.03283263913207,199.118071983865,198.8886612919121,197.49945073037696,3.4288496556243806,197.9348524847735,3.2221950766870093,187.04479599309846,11.605632738470383
2022-03-08,190.5820456391745,1,3,8,1,67,0,191.545049509766,194.159890164432,197.2688315593924,199.7323848263307,200.63909442972064,200.03283263913207,199.118071983865,196.2800183954212,4.190535201738482,197.81473297005363,3.4715663106585324,187.59378397697796,11.359720764621585
2022-03-09,190.90756339588165,2,3,9,1,68,0,190.5820456391745,191.545049509766,194.159890164432,197.2688315593924,199.7323848263307,200.63909442972064,200.03283263913207,194.9764085035283,4.247496878253714,197.4541705142473,3.9135365018736055,188.23587131351326,10.964679579755888
2022-03-10,191.5247025171369,3,3,10,1,69,0,190.90756339588165,190.5820456391745,191.545049509766,194.159890164432,197.2688315593924,199.7323848263307,200.63909442972064,193.6743525160163,3.564365117383845,196.8950095483958,4.172076902351395,188.91514435714487,10.49043830016441
2022-03-11,191.33651597681805,4,3,11,1,70,0,191.5247025171369,190.90756339588165,190.5820456391745,191.545049509766,194.159890164432,197.2688315593924,199.7323848263307,192.47494268037164,2.412599865789639,196.19346661137973,4.22550337251771,189.56052377107451,9.99626346259766
2022-03-12,189.9424000788728,5,3,12,1,71,1,191.33651597681805,191.5247025171369,190.90756339588165,190.5820456391745,191.545049509766,194.159890164432,197.2688315593924,191.42830961172598,1.3346750325941596,195.398284800165,4.283313091022685,190.1194046249306,9.505271046624301
2022-03-13,188.41581960692943,6,3,13,1,72,1,189.9424000788728,191.33651597681805,191.5247025171369,190.90756339588165,190.5820456391745,191.545049509766,194.159890164432,190.60772810351133,1.12459105808098,194.57813311566886,4.451437408445142,190.6085900365738,8.997321085686123
2022-03-14,187.9208114575184,0,3,14,1,73,0,188.41581960692943,189.9424000788728,191.33651597681805,191.5247025171369,190.90756339588165,190.5820456391745,191.545049509766,190.0899798103331,1.4173177052542782,193.79471527035506,4.597204035179126,191.09827787692328,8.39873323220995
2022-03-15,189.36004706074075,1,3,15,1,74,0,187.9208114575184,188.41581960692943,189.9424000788728,191.33651597681805,191.5247025171369,190.90756339588165,190.5820456391745,189.91540858484254,1.421858180656167,193.09771349013187,4.465874872692412,191.66132085038382,7.638547401547357
2022-03-16,192.39928735598195,2,3,16,1,75,0,189.36004706074075,187.9208114575184,188.41581960692943,189.9424000788728,191.33651597681805,191.5247025171369,190.90756339588165,190.12851200771405,1.683125822894449,192.55246025562116,3.9952106435148607,192.31841779885664,6.745669533972267
2022-03-17,195.83932139874352,3,3,17,1,76,0,192.39928735598195,189.36004706074075,187.9208114575184,188.41581960692943,189.9424000788728,191.33651597681805,191.5247025171369,190.74488613365787,2.738675219100777,192.20961932483706,3.4111406886809448,193.01624411476482,5.913637541456872
2022-03-18,198.36706587035584,4,3,18,1,77,0,195.83932139874352,192.39928735598195,189.36004706074075,187.9208114575184,188.41581960692943,189.9424000788728,191.33651597681805,191.74925040416323,3.9935034052494633,192.11209654226744,3.192002600736945,193.6748539256001,5.3246504865461475
2022-03-19,199.8071888537556,5,3,19,1,78,1,198.36706587035584,195.83932139874352,192.39928735598195,189.36004706074075,187.9208114575184,188.41581960692943,189.9424000788728,193.1585059434322,4.889650165078701,192.29340777757912,3.5584973577796895,194.24987439196784,5.004395059935236
2022-03-20,200.5793852484762,6,3,20,1,79,1,199.8071888537556,198.36706587035584,195.83932139874352,192.39928735598195,189.36004706074075,187.9208114575184,188.41581960692943,194.89615817793887,5.08088577215458,192.75194314072513,4.177299877151307,194.75142814954827,4.852312939647578
2022-03-21,202.24080059342816,0,3,21,1,80,0,200.5793852484762,199.8071888537556,198.36706587035584,195.83932139874352,192.39928735598195,189.36004706074075,187.9208114575184,196.9418709116403,4.670583967728541,193.5159253609867,4.861610253090653,195.2568997517198,4.814943540372153
2022-03-22,205.32446739032773,1,3,22,1,81,0,202.24080059342816,200.5793852484762,199.8071888537556,198.36706587035584,195.83932139874352,192.39928735598195,189.36004706074075,199.2225023872956,4.228101207433375,194.5689554860691,5.701336588936117,195.8371959243305,4.946909251423719
2022-03-23,209.6037153249756,2,3,23,1,82,0,205.32446739032773,202.24080059342816,200.5793852484762,199.8071888537556,198.36706587035584,195.83932139874352,192.39928735598195,201.68027781143752,4.5860247376693035,195.90439490957579,6.8513824473939975,196.5079690851982,5.398904927461418
2022-03-24,213.55034322668624,3,3,24,1,83,0,209.6037153249756,205.32446739032773,202.24080059342816,200.5793852484762,199.8071888537556,198.36706587035584,195.83932139874352,204.21042378685792,5.599999224937776,197.47765496025787,8.170229563975106,197.217523231246,6.166153167735398
2022-03-25,216.16889630611112,4,3,25,1,84,0,213.55034322668624,209.6037153249756,205.32446739032773,202.24080059342816,200.5793852484762,199.8071888537556,198.36706587035584,206.75354242053723,6.477499703775021,199.25139641235026,9.345452029876908,197.89130518221066,7.0626851393669
2022-03-26,216.8287434974276,5,3,26,1,85,1,216.16889630611112,213.55034322668624,209.6037153249756,205.32446739032773,202.24080059342816,200.5793852484762,199.8071888537556,209.18519308391896,6.628415958311434,201.17184951367557,10.023276424121711,198.47383143082297,7.86277603377709
2022-03-27,216.67215019800992,6,3,27,1,86,1,216.8287434974276,216.16889630611112,213.55034322668624,209.6037153249756,205.32446739032773,202.24080059342816,200.5793852484762,211.48415950528093,5.89651395289624,203.1901588416099,10.101682724577627,198.99096586758859,8.527490509739442
2022-03-28,216.69884466910028,0,3,28,1,87,0,216.67215019800992,216.8287434974276,216.16889630611112,213.55034322668624,209.6037153249756,205.32446739032773,202.24080059342816,213.54959437323404,4.481524476639758,205.24573264243716,9.674503256677752,199.5117625086959,9.11594636164544
2022-03-29,217.68967018821047,1,3,29,1,88,0,216.69884466910028,216.67215019800992,216.8287434974276,216.16889630611112,213.55034322668624,209.6037153249756,205.32446739032773,215.31605191578873,2.8328218537235603,207.26927715154216,9.038032862652651,200.10482007530712,9.701847562672155
2022-03-30,219.5148391817048,2,3,30,1,89,0,217.68967018821047,216.69884466910028,216.67215019800992,216.8287434974276,216.16889630611112,213.55034322668624,209.6037153249756,216.73192675246432,1.784908598750301,209.20610228195093,8.495417792309627,200.7923593383002,10.32362210916118
2022-03-31,220.79805258027537,3,3,31,1,90,0,219.5148391817048,217.68967018821047,216.69884466910028,216.67215019800992,216.8287434974276,216.16889630611112,213.55034322668624,217.76731380297707,1.7331144096133568,210.98886879491752,8.083432703038342,201.51502535818057,10.942632805537883
2022-04-01,220.7027714511471,4,4,1,2,91,0,220.79805258027537,219.5148391817048,217.68967018821047,216.69884466910028,216.67215019800992,216.8287434974276,216.16889630611112,218.41501025226793,1.877387884703982,212.58427633640258,7.589770129585781,202.20402331858108,11.483460862410437
2022-04-02,218.76456490734083,5,4,2,2,92,1,220.7027714511471,220.79805258027537,219.5148391817048,217.68967018821047,216.69884466910028,216.67215019800992,216.8287434974276,218.69155616796982,1.7425132401568089,213.9383746259444,6.783077301705554,202.80820566783507,11.868645703074575
2022-04-03,215.74045702450096,6,4,3,2,93,1,218.76456490734083,220.7027714511471,220.79805258027537,219.5148391817048,217.68967018821047,216.69884466910028,216.67215019800992,218.5584571431828,1.9461540099646666,215.02130832423185,5.591877750584951,203.34180807444076,12.083500120042721
2022-04-04,213.32298595774412,0,4,4,2,94,0,215.74045702450096,218.76456490734083,220.7027714511471,220.79805258027537,219.5148391817048,217.68967018821047,216.69884466910028,218.0761916129891,2.7401043858314043,215.81289299311157,4.272170148212641,203.87694655438582,12.1605211319045
2022-04-05,212.38400625891973,1,4,5,2,95,0,213.32298595774412,215.74045702450096,218.76456490734083,220.7027714511471,220.79805258027537,219.5148391817048,217.68967018821047,217.31823962309042,3.494738164532658,216.31714576943958,3.227991654923548,204.48441709086873,12.113469587733663
2022-04-06,212.5358616991088,2,4,6,2,96,0,212.38400625891973,213.32298595774412,215.74045702450096,218.76456490734083,220.7027714511471,220.79805258027537,219.5148391817048,216.3212428398624,3.7498275497761715,216.52658479616338,2.829418894135724,205.18411083051348,11.945363557547063
2022-04-07,212.6691535328205,3,4,7,2,97,0,212.5358616991088,212.38400625891973,213.32298595774412,215.74045702450096,218.76456490734083,220.7027714511471,220.79805258027537,215.15997154736883,3.3720249522043226,216.46364267517296,2.9093912229140857,205.9203477603017,11.692325536417055
2022-04-08,211.9149939605844,4,4,8,2,98,0,212.6691535328205,212.5358616991088,212.38400625891973,213.32298595774412,215.74045702450096,218.76456490734083,220.7027714511471,213.90457476300276,2.4832242089592267,216.15979250763533,3.1543623701627217,206.6205954457918,11.387297068254924
2022-04-09,209.95322999301817,5,4,9,2,99,1,211.9149939605844,212.6691535328205,212.5358616991088,212.38400625891973,213.32298595774412,215.74045702450096,218.76456490734083,212.64581263238523,1.7272647649609953,215.66868440017757,3.5523267337818973,207.2348796949878,11.036531215183032
2022-04-10,207.604755958369,6,4,10,2,100,1,209.95322999301817,211.9149939605844,212.6691535328205,212.5358616991088,212.38400625891973,213.32298595774412,215.74045702450096,211.48356962293778,2.011650574179584,215.02101338306034,4.134234537683184,207.77715436103955,10.620251639624287
2022-04-11,206.3646464153608,0,4,11,2,101,0,207.604755958369,209.95322999301817,211.9149939605844,212.6691535328205,212.5358616991088,212.38400625891973,213.32298595774412,210.48952111688303,2.5879020950432485,214.2828563649361,4.69602080367252,208.3245625722558,10.078706895162801
2022-04-12,206.9849110430437,1,4,12,2,102,0,206.3646464153608,207.604755958369,209.95322999301817,211.9149939605844,212.6691535328205,212.5358616991088,212.38400625891973,209.71822180032933,2.7298450165843526,213.5182307117099,4.962570984508437,208.94353228679293,9.358331272950709
2022-04-13,209.2353911680621,2,4,13,2,103,0,206.9849110430437,206.3646464153608,207.604755958369,209.95322999301817,211.9149939605844,212.6691535328205,212.5358616991088,209.24672601017983,2.4307130554216787,212.78398442502112,4.763549056458289,209.6540182771444,8.474625904632797
2022-04-14,211.94736355761515,3,4,14,2,104,0,209.2353911680621,206.9849110430437,206.3646464153608,207.604755958369,209.95322999301817,211.9149939605844,212.6691535328205,209.14361315657905,2.271424037090309,212.15179235197394,4.168263848232734,210.4069288270402,7.563905163703775
2022-04-15,213.87631252314603,4,4,15,2,105,0,211.94736355761515,209.2353911680621,206.9849110430437,206.3646464153608,207.604755958369,209.95322999301817,211.9149939605844,209.42380152265926,2.742400287695555,211.66418814283105,3.423826264573049,211.12282966594566,6.7761071877740715
2022-04-16,214.7698442481019,5,4,16,2,106,1,213.87631252314603,211.94736355761515,209.2353911680621,206.9849110430437,206.3646464153608,207.604755958369,209.95322999301817,210.11188927338551,3.418337341355897,211.3788509528854,2.915258651256485,211.75384709425762,6.156921618151352
2022-04-17,215.1434622968031,6,4,17,2,107,1,214.7698442481019,213.87631252314603,211.94736355761515,209.2353911680621,206.9849110430437,206.3646464153608,207.604755958369,211.18884732173325,3.674740812657322,211.33620847233556,2.850192473381555,212.3130603084725,5.639224780624488
2022-04-18,216.65599386480207,0,4,18,2,108,0,215.1434622968031,214.7698442481019,213.87631252314603,211.94736355761515,209.2353911680621,206.9849110430437,206.3646464153608,212.6590398145106,3.4763207422710694,211.57428046569683,3.1521189304024766,212.87468714217408,5.170294254577695
2022-04-19,219.6575206846749,1,4,19,2,109,0,216.65599386480207,215.1434622968031,214.7698442481019,213.87631252314603,211.94736355761515,209.2353911680621,206.9849110430437,214.4694126204579,3.3253993423881085,212.0938172103936,3.8237150414671826,213.51062499004735,4.763098859102891
2022-04-20,223.99752681451736,2,4,20,2,110,0,219.6575206846749,216.65599386480207,215.1434622968031,214.7698442481019,213.87631252314603,211.94736355761515,209.2353911680621,216.57828914138008,4.05397218756997,212.91250757577996,4.978335384029806,214.235849197417,4.642806356010101
2022-04-21,228.36752084772192,3,4,21,2,111,0,223.99752681451736,219.6575206846749,216.65599386480207,215.1434622968031,214.7698442481019,213.87631252314603,211.94736355761515,218.92402589710963,5.4410674344703205,214.03381952684433,6.465203600278815,215.0039509793301,5.00932193918566
2022-04-22,231.3450861540436,4,4,22,2,112,0,228.36752084772192,223.99752681451736,219.6575206846749,216.65599386480207,215.1434622968031,214.7698442481019,213.87631252314603,221.41956498723786,6.618668157906344,215.42168325494853,7.901359955867731,215.72866334029908,5.722971846482361
2022-04-23,232.843740488469,5,4,23,2,113,1,231.3450861540436,228.36752084772192,223.99752681451736,219.6575206846749,216.65599386480207,215.1434622968031,214.7698442481019,224.00155016443316,7.100083061656541,217.0567197189093,8.977778707666836,216.3717765823585,6.5009090714971345
2022-04-24,233.34800338694947,6,4,24,2,114,1,232.843740488469,231.3450861540436,228.36752084772192,223.99752681451736,219.6575206846749,216.65599386480207,215.1434622968031,226.60219889159688,6.633424548575514,218.89552310666505,9.513295032371733,216.9444134850531,7.201308476325996
2022-04-25,234.2100207766812,0,4,25,2,115,0,233.34800338694947,232.843740488469,231.3450861540436,228.36752084772192,223.99752681451736,219.6575206846749,216.65599386480207,229.10991702186533,5.461155788900452,220.88447841818794,9.602339193547849,217.5237893943616,7.860692238620637
2022-04-26,236.1373606302107,1,4,26,2,116,0,234.2100207766812,233.34800338694947,232.843740488469,231.3450861540436,228.36752084772192,223.99752681451736,219.6575206846749,231.4641798712276,4.086249859993234,222.96679624584274,9.516834116876078,218.17262974210158,8.56020045399482
2022-04-27,238.9469839606783,2,4,27,2,117,0,236.1373606302107,234.2100207766812,233.34800338694947,232.843740488469,231.3450861540436,228.36752084772192,223.99752681451736,233.59981660639343,3.378842672411458,225.08905287388674,9.532014881695213,218.91423438515417,9.354947704242418
2022-04-28,241.06099491940617,3,4,28,2,118,0,238.9469839606783,236.1373606302107,234.2100207766812,233.34800338694947,232.843740488469,231.3450861540436,228.36752084772192,235.4131700452055,3.5065171439156164,227.16859797115757,9.619798596248561,219.69327854286072,10.185704147825016
2022-04-29,241.7248711395652,4,4,29,2,119,0,241.06099491940617,238.9469839606783,236.1373606302107,234.2100207766812,233.34800338694947,232.843740488469,231.3450861540436,236.89599647170857,3.689417740070904,229.1577807294732,9.53871136635892,220.43361294145606,10.950712276806826
2022-04-30,240.49686448975856,5,4,30,2,120,1,241.7248711395652,241.06099491940617,238.9469839606783,236.1373606302107,234.2100207766812,233.34800338694947,232.843740488469,237.98929990046423,3.411966802859904,230.99542503244865,9.017573360475838,221.09024000510547,11.547639488793939
2022-05-01,238.24690692058084,6,5,1,2,121,1,240.49686448975856,241.7248711395652,241.06099491940617,238.9469839606783,236.1373606302107,234.2100207766812,233.34800338694947,238.6891432624116,2.736949875150644,232.6456710770042,7.943497969776332,221.67504452075326,11.964073451817496
2022-05-02,236.3201273421957,0,5,2,2,122,0,238.24690692058084,240.49686448975856,241.7248711395652,241.06099491940617,238.9469839606783,236.1373606302107,234.2100207766812,238.99058705748504,2.2308065571097977,234.0502520396752,6.5073985343934515,222.26022993524845,12.242896396997374
2022-05-03,235.7021542923774,1,5,3,2,123,0,236.3201273421957,238.24690692058084,240.49686448975856,241.7248711395652,241.06099491940617,238.9469839606783,236.1373606302107,238.92841472350887,2.32754586718204,235.19629729736826,5.0206592644658965,222.92561984417765,12.417538255015799
2022-05-04,236.00614212057692,2,5,4,2,124,0,235.7021542923774,236.3201273421957,238.24690692058084,240.49686448975856,241.7248711395652,241.06099491940617,238.9469839606783,238.50829446063727,2.575805494900866,236.05405553351534,3.849417063509337,223.68172504960543,12.502966635748951
2022-05-05,236.1101256502484,3,5,5,2,125,0,236.00614212057692,235.7021542923774,236.3201273421957,238.24690692058084,240.49686448975856,241.7248711395652,241.06099491940617,237.80102742218614,2.4338580844185898,236.60709873369584,3.153416778417175,224.47259569598302,12.514079610420735
2022-05-06,235.12512113753104,4,5,6,2,126,0,236.1101256502484,236.00614212057692,235.7021542923774,236.3201273421957,238.24690692058084,240.49686448975856,241.7248711395652,236.8582059933241,1.8745457338305,236.87710123251637,2.811505868544503,225.2255710105971,12.450515833962314
2022-05-07,232.8429718252968,5,5,7,2,127,1,235.12512113753104,236.1101256502484,236.00614212057692,235.7021542923774,236.3201273421957,238.24690692058084,240.49686448975856,235.76479275554385,1.6122930078971307,236.87704632800407,2.811590699169733,225.89803162034636,12.292750973735936
2022-05-08,229.9707688466259,6,5,8,2,128,1,232.8429718252968,235.12512113753104,236.1101256502484,236.00614212057692,235.7021542923774,236.3201273421957,238.24690692058084,234.58248731640742,2.3530771247043885,236.63581528940952,3.248589991765615,226.4998907832144,12.023590147947017
2022-05-09,228.12134251175027,0,5,9,2,129,0,229.9707688466259,232.8429718252968,235.12512113753104,236.1101256502484,236.00614212057692,235.7021542923774,236.3201273421957,233.41123234062954,3.2235064636815807,236.20090969905732,3.9336531034537,227.1054945338388,11.611928062672117
2022-05-10,227.9862291482621,1,5,10,2,130,0,228.12134251175027,229.9707688466259,232.8429718252968,235.12512113753104,236.1101256502484,236.00614212057692,235.7021542923774,232.30895732004163,3.6060880981449785,235.61868602177523,4.505452286013515,227.78487697350187,11.01240585718897
2022-05-11,229.34464763129856,2,5,11,2,131,0,227.9862291482621,228.12134251175027,229.9707688466259,232.8429718252968,235.12512113753104,236.1101256502484,236.00614212057692,231.3573152501447,3.336710613428126,234.932804855391,4.6870380415119435,228.55087701403315,10.24345598607032
2022-05-12,231.3598192713199,3,5,12,2,132,0,229.34464763129856,227.9862291482621,228.12134251175027,229.9707688466259,232.8429718252968,235.12512113753104,236.1101256502484,230.67870005315493,2.6137136982422686,234.23986373767053,4.420906640916052,229.36337395497569,9.406377249046312
2022-05-13,232.4934307543357,4,5,13,2,133,0,231.3598192713199,229.34464763129856,227.9862291482621,228.12134251175027,229.9707688466259,232.8429718252968,235.12512113753104,230.30274428412704,1.979990894534747,233.5804751387256,3.873132181869668,230.1386419411848,8.61544004234422
2022-05-14,232.46256288075944,5,5,14,2,134,1,232.4934307543357,231.3598192713199,229.34464763129856,227.9862291482621,228.12134251175027,229.9707688466259,232.8429718252968,230.24840014919315,1.9023481572814647,233.0065964523685,3.326092179042166,230.82248191862297,7.906778611738259
2022-05-15,232.3275934059236,6,5,15,2,135,1,232.46256288075944,232.4934307543357,231.3598192713199,229.34464763129856,227.9862291482621,228.12134251175027,229.9707688466259,230.58508937194998,2.048007938570887,232.58378834417869,2.965377352692808,231.43752461471553,7.231973237440729
2022-05-16,233.2489891903986,0,5,16,2,136,0,232.3275934059236,232.46256288075944,232.4934307543357,231.3598192713199,229.34464763129856,227.9862291482621,228.12134251175027,231.31761032604257,1.9337452483452737,232.36442133333603,2.7752141099893253,232.05349611279206,6.514781280412518
2022-05-17,235.9342073516385,1,5,17,2,137,0,233.2489891903986,232.3275934059236,232.46256288075944,232.4934307543357,231.3598192713199,229.34464763129856,227.9862291482621,232.45303578366776,1.9843871795129215,232.3809965518547,2.7972876727303784,232.7465209479533,5.710036693564395
2022-05-18,240.06956078287527,2,5,18,2,138,0,235.9342073516385,233.2489891903986,232.3275934059236,232.46256288075944,232.4934307543357,231.3598192713199,229.34464763129856,233.985166233893,3.04259113836378,232.67124074201888,3.357146156316125,233.5269731785557,4.989574414497268
2022-05-19,244.4360562836968,3,5,19,2,139,0,240.06956078287527,235.9342073516385,233.2489891903986,232.3275934059236,232.46256288075944,232.4934307543357,231.3598192713199,235.85320009280397,4.716035900422163,233.26595007297945,4.541679126747133,234.35292436518975,4.654105540681114
2022-05-20,247.54100846298897,4,5,20,2,140,0,244.4360562836968,240.06956078287527,235.9342073516385,233.2489891903986,232.3275934059236,232.46256288075944,232.4934307543357,238.00285405118302,6.142959346404213,234.15279916765505,5.932043345781723,235.1377070868055,4.829417896185538
2022-05-21,249.25796952418588,5,5,21,2,141,1,247.54100846298897,244.4360562836968,240.06956078287527,235.9342073516385,233.2489891903986,232.3275934059236,232.46256288075944,240.40219785738677,6.856876601198942,235.32529900328996,7.150377822508937,235.83405537602096,5.302486081386857
2022-05-22,250.2346329911221,6,5,22,2,142,1,249.25796952418588,247.54100846298897,244.4360562836968,240.06956078287527,235.9342073516385,233.2489891903986,232.3275934059236,242.960346369558,6.68043433323096,236.77271787075395,7.985321565375108,236.46370693725692,5.844851430138669
2022-05-23,251.750450196564,0,5,23,2,143,0,250.2346329911221,249.25796952418588,247.54100846298897,244.4360562836968,240.06956078287527,235.9342073516385,233.2489891903986,245.60341222758163,5.79977161048951,238.46051127681207,8.496853736311618,237.0939305941934,6.430989803219219
2022-05-24,254.48212894119413,1,5,24,2,144,0,251.750450196564,250.2346329911221,249.25796952418588,247.54100846298897,244.4360562836968,240.06956078287527,235.9342073516385,248.25311531180387,4.796104441955884,240.35307554773584,8.924431710468625,237.79840144600158,7.126445071377429
2022-05-25,258.12498193102,2,5,25,2,145,0,254.48212894119413,251.750450196564,250.2346329911221,249.25796952418588,247.54100846298897,244.4360562836968,240.06956078287527,250.83246119011028,4.507913719393525,242.40881371200163,9.490406481191648,238.59556681781288,7.995752279181312
2022-05-26,261.1843475629358,3,5,26,2,146,0,258.12498193102,254.48212894119413,251.750450196564,250.2346329911221,249.25796952418588,247.54100846298897,244.4360562836968,253.22507423000155,4.968284282115015,244.53913716140278,10.144290165740328,239.43046638223706,8.977612193483962
2022-05-27,262.80526417562834,4,5,27,2,147,0,261.1843475629358,258.12498193102,254.48212894119413,251.750450196564,250.2346329911221,249.25796952418588,247.54100846298897,255.40568218895007,5.389637750715387,246.7042681200665,10.60010654107495,240.22574238940203,9.938607407833032
2022-05-28,262.4761652871144,5,5,28,2,148,1,262.80526417562834,261.1843475629358,258.12498193102,254.48212894119413,251.750450196564,250.2346329911221,249.25796952418588,257.2939958693684,5.188551995289779,248.84809686337758,10.53306848221491,240.93958140165896,10.737620437732556
2022-05-29,261.1332173483891,6,5,29,2,149,1,262.4761652871144,262.80526417562834,261.1843475629358,258.12498193102,254.48212894119413,251.750450196564,250.2346329911221,258.8509364918351,4.271280047244858,250.90564143069656,9.84893671440188,241.58652627528642,11.35357821459183
2022-05-30,260.0367448347744,0,5,30,2,150,0,261.1332173483891,262.4761652871144,262.80526417562834,261.1843475629358,258.12498193102,254.48212894119413,251.750450196564,260.03469286872235,2.9052619253707346,252.81905254815197,8.688559670116684,242.23785562012029,11.839013115023942
2022-05-31,259.81224185119186,1,5,31,2,151,0,260.0367448347744,261.1332173483891,262.4761652871144,262.80526417562834,261.1843475629358,258.12498193102,254.48212894119413,260.79613757015056,1.6229198574705144,254.52462644097722,7.361358810075612,242.95670011780734,12.236370281219774
2022-06-01,260.59738055079873,2,6,1,2,152,0,259.81224185119186,260.0367448347744,261.1332173483891,262.4761652871144,262.80526417562834,261.1843475629358,258.12498193102,261.14933737297605,1.1426864823667664,255.99089928154316,6.215952681456481,243.76594189142742,12.58027645192955
2022-06-02,261.20223743954745,3,6,2,2,153,0,260.59738055079873,259.81224185119186,260.0367448347744,261.1332173483891,262.4761652871144,262.80526417562834,261.1843475629358,261.1518930696349,1.1427978360473297,257.18848364981824,5.377013846848786,244.6159446629998,12.87467696715694
2022-06-03,260.35906730702266,4,6,3,2,154,0,261.20223743954745,260.59738055079873,259.81224185119186,260.0367448347744,261.1332173483891,262.4761652871144,262.80526417562834,260.8024363741198,0.9014819434217811,258.1040592815349,4.650082991343578,245.42770883588128,13.079215258865707
2022-06-04,258.035102844522,5,6,4,2,155,1,260.35906730702266,261.20223743954745,260.59738055079873,259.81224185119186,260.0367448347744,261.1332173483891,262.4761652871144,260.1679988823209,1.0735616764409426,258.73099737584465,3.8962631555094775,246.15854140902374,13.152967177518597
2022-06-05,254.9383120228537,6,6,5,2,156,1,258.035102844522,260.35906730702266,261.20223743954745,260.59738055079873,259.81224185119186,260.0367448347744,261.1332173483891,259.2830124072444,2.154482868041464,259.06697444953977,3.257738616478931,246.81898110520117,13.077063907769901
2022-06-06,252.6038131403388,0,6,6,2,157,0,254.9383120228537,258.035102844522,260.35906730702266,261.20223743954745,260.59738055079873,259.81224185119186,260.0367448347744,258.221165022325,3.266030459258087,259.12792894552365,3.115175044706593,247.47767581570255,12.844423850681284
2022-06-07,252.01201725367392,1,6,7,2,158,0,252.6038131403388,254.9383120228537,258.035102844522,260.35906730702266,261.20223743954745,260.59738055079873,259.81224185119186,257.1068472226796,3.9015336982643642,258.95149239641506,3.4504517632091782,248.2123840959375,12.432260690698861
